filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
180,C,cmbathhand,mbathhand,Bathroom/toilet: handrail,Bathroom/toilet: handrail,
180,C,cmbathshand,mbathshand,Bathroom/toilet: shower handrail,Bathroom/toilet: shower handrail,
180,C,cmbathslp,mbathslp,Bathroom/toil: antislip,Bathroom/toil: antislip,
180,C,cmbedswtch,mbedswtch,Bedroom: light switch,Bedroom: light switch,
180,C,cmkitcup,mkitcup,Kitchen: cupboard,Kitchen: cupboard,
180,C,cmkitstpl,mkitstpl,Kitchen: stepladder,Kitchen: stepladder,
180,C,cmkitstplbr,mkitstplbr,Kitchen: stepladder brace,Kitchen: stepladder brace,
180,C,cmkitucup,mkitucup,Kitchen: use of cupboard,Kitchen: use of cupboard,
180,C,cmkituwin,mkituwin,Kitchen: use of upper window,Kitchen: use of upper window,
180,C,cmkitwin,mkitwin,Kitchen: upper window,Kitchen: upper window,
180,C,cmlivcarp,mlivcarp,Living room: loose carpets,Living room: loose carpets,
180,C,cmlivwksp,mlivwksp,Living room: enough walking space,Living room: enough walking space,
180,C,cmstairhand,mstairhand,Stairs: double handrails,Stairs: double handrails,
180,C,cmstairlmat,mstairlmat,Stairs: loose material,Stairs: loose material,
180,C,cmstairrgh,mstairrgh,Stairs: rough,Stairs: rough,
180,C,cmstairslmat,mstairslmat,Stairs: sometimes loose material,Stairs: sometimes loose material,
180,C,cmstairturn,mstairturn,Stairs: turned (home),Stairs: turned (home),
180,C,cmwalkfootb,mwalkfootb,Walking route: footboard,Walking route: footboard,
180,C,cmwalklightsw,mwalklightsw,Walking route: light switch,Walking route: light switch,
180,D,dmbathshand,mbathshand,Bathroom/toilet: shower handrail,Bathroom/toilet: shower handrail,
180,D,dmkitcup,mkitcup,Kitchen: cupboard,Kitchen: cupboard,
180,D,dmwalkrill,mwalkrill,Walkingroute: illumination,Walkingroute: illumination,
