filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
154,B,bmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,B,bmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,B,bmsmokesage,msmokesage,When did you start smoking: age,At what age did you start smoking,
154,B,bmsmokeqage,msmokeqage,When did you stop smoking: age,At what age did you stop smoking,
154,B,bmsmokecig,msmokecig,Do you smoke cigarettes,do you smoke (self-rolled) cigarettes,
154,B,bmsmokecignw,msmokecignw,Number of cigarettes a week,Number of (self-rolled) cigarettes a week,
154,B,bmsmokesh,msmokesh,Do you smoke shag,do you smoke self-rolled cigarettes,
154,B,bmsmokeshnw,msmokeshnw,Number of shags a week,Number of self-rolled cigarettes a week,
154,B,bmsmokeciga,msmokeciga,Do you smoke cigars,do you smoke pipe/cigars,
154,B,bmsmokeciganw,msmokeciganw,Number of cigars a week,Number of pipes/cigars a week,
154,B,bmsmokepipe,msmokepipe,Do you smoke pipe,Do you smoke pipe,
154,B,bmsmokepm,msmokepm,Number of packets a month,Number of packs (50 gr.) of pipe tobacco a month,
154,C,cmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,C,cmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,C,cmsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,C,cmsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,C,cmsmokesh,msmokesh,smoking: cigarettes or shag,do you smoke self-rolled cigarettes,
154,C,cmsmokeciga,msmokeciga,smoking: cigars,do you smoke pipe/cigars,
154,C,cmsmokepipe,msmokepipe,Do you smoke pipe,Do you smoke pipe,
154,C,cmsmokecignw,msmokecignw,Number of cigarettes or self-rolled a week,Number of (self-rolled) cigarettes a week,
154,C,cmsmokeciganw,msmokeciganw,Number of cigars a week,Number of pipes/cigars a week,
154,C,cmsmokepm,msmokepm,Number of packs (50 gr.) of pipe tobacco a month,Number of packs (50 gr.) of pipe tobacco a month,
154,D,dmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,D,dmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,D,dmsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,D,dmsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,D,dmsmokecig,msmokecig,do you smoke cigarettes,do you smoke (self-rolled) cigarettes,
154,D,dmsmokecignw,msmokecignw,Number of cigarettes a week,Number of (self-rolled) cigarettes a week,
154,D,dmsmokesh,msmokesh,do you smoke self-rolled cigarettes,do you smoke self-rolled cigarettes,
154,D,dmsmokeshnw,msmokeshnw,Number of self-rolled cigarettes a week,Number of self-rolled cigarettes a week,
154,D,dmsmokeciga,msmokeciga,do you smoke cigars,do you smoke pipe/cigars,
154,D,dmsmokeciganw,msmokeciganw,Number of cigars a week,Number of pipes/cigars a week,
154,D,dmsmokepipe,msmokepipe,do you smoke pipe,Do you smoke pipe,
154,D,dmsmokepm,msmokepm,Number of packs (50 gr.) of pipe tobacco a month,Number of packs (50 gr.) of pipe tobacco a month,
154,E,emsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,2B,bmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,F,fmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,G,gmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,H,hmsmokeyn,msmokeyn,Do you smoke,Do you smoke,
154,E,emsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,2B,bmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,F,fmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,G,gmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,H,hmsmokebef,msmokebef,Did you smoke before,Did you smoke before,
154,E,emsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,2B,bmsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,F,fmsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,G,gmsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,H,hmsmokesage,msmokesage,At what age did you start smoking,At what age did you start smoking,
154,E,emsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,2B,bmsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,F,fmsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,G,gmsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,H,hmsmokeqage,msmokeqage,At what age did you stop smoking,At what age did you stop smoking,
154,E,emsmokbef,msmokbef,,,
154,2B,bmsmokbef,msmokbef,,,
154,F,fmsmokbef,msmokbef,,,
154,G,gmsmokbef,msmokbef,,,
154,H,hmsmokbef,msmokbef,,,
154,E,emsmokecigp,msmokecigp,(past) did you smoke (selfrolled) cigarettes,(past) did you smoke (selfrolled) cigarettes,
154,2B,bmsmokecigp,msmokecigp,(past) did you smoke (selfrolled) cigarettes,(past) did you smoke (selfrolled) cigarettes,
154,F,fmsmokecigp,msmokecigp,(past) did you smoke (selfrolled) cigarettes,(past) did you smoke (selfrolled) cigarettes,
154,G,gmsmokecigp,msmokecigp,(past) did you smoke (selfrolled) cigarettes,(past) did you smoke (selfrolled) cigarettes,
154,H,hmsmokecigp,msmokecigp,(past) did you smoke (selfrolled) cigarettes,(past) did you smoke (selfrolled) cigarettes,
154,E,emsmokecigpnw,msmokecigpnw,(past) number of (self-rolled) cigarettes a week,(past) number of (self-rolled) cigarettes a week,
