filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
zoa3,3B,b3oak,oak,symptomatic knee OA at 3B,Symptomatic knee osteoarthritis,
zoa3,3B,b3oah,oah,symptomatic hip OA at 3B,Symptomatic hip osteoarthritis,
zoa3,I,ioak,oak,symptomatic knee OA at I,Symptomatic knee osteoarthritis,
zoa3,I,ioah,oah,symptomatic hip OA at I,Symptomatic hip osteoarthritis,
