filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
248,E,edata048,data048,availability data 048,Availability/status of children data (048),
248,2B,b048stat,048stat,status data collected b048,Status of children data collection (048),
248,2B,bch_aliv,ch_aliv,number of children alive,Number of children alive,
248,2B,bchild,child,parental status (based on b048),Parental status based on children data,
248,2B,bchoth,choth,"# other (type unknown, adopt, foster) (alive)",Number of other children alive (unknown/adoptive/foster),
248,2B,bchown,chown,# own children (alive),Number of own children alive,
248,2B,bchstep,chstep,# step children (alive),Number of stepchildren alive,
248,2B,bnc_volu,nc_volu,reason for childlessness,Reason for childlessness,
248,2B,bnchild,nchild,number of children,Number of children,
248,F,fdata048,data048,availability data 048,Availability/status of children data (048),
248,3B,b048stat,048stat,status data collected b048,Status of children data collection (048),
248,3B,bch_aliv,ch_aliv,"number of children alive (biological, step, adoptive, foster)",Number of children alive,
248,3B,bchild,child,parental status (based on b048),Parental status based on children data,
248,3B,bchoth,choth,"# other (type unknown, adopt, foster) (alive)",Number of other children alive (unknown/adoptive/foster),
248,3B,bchown,chown,# own children (alive),Number of own children alive,
248,3B,bchstep,chstep,# step children (alive),Number of stepchildren alive,
248,3B,bnc_volu,nc_volu,reason for childlessness,Reason for childlessness,
248,3B,bnchild,nchild,"number of children ever (biological, step, adoptive, foster)",Number of children,
248,MB,bnchild,nchild,number of children (questions in demographic part f-t-f interview),Number of children,
248,MB,bnrecs048,nrecs048,number of children (questions in medical interview),Number of children (medical interview),
