filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
701,C,ctrmarst,trmarst,marital status,Marital status,
701,C,ctrmochm,trmochm,month change marital status,Month change marital status,
701,C,ctryechm,tryechm,year change marital status,Year change marital status,
701,C,ctrpartn,trpartn,Household partner available,Household partner available,
701,C,ctrmochp,trmochp,month change partner status,Month change partner status,
701,C,ctryechp,tryechp,year change partner status,Year change partner status,
701,C,ctrhinde,trhinde,type of housing,Type of housing,
701,C,ctrnuper,trnuper,number of other persons in household (partner excluded),Number of other persons in household (partner excluded),
701,C,ctrmochh,trmochh,month change type of housing,Month change type of housing,
701,C,ctryechh,tryechh,year change type of housing,Year change type of housing,
701,D,dtrmarst,trmarst,Marital status,Marital status,
701,D,dtrmochm,trmochm,Month change marital status,Month change marital status,
701,D,dtryechm,tryechm,Year change marital status,Year change marital status,
701,D,dtrpartn,trpartn,Household partner available,Household partner available,
701,D,dtrmochp,trmochp,Month change partner status,Month change partner status,
701,D,dtryechp,tryechp,Year change partner status,Year change partner status,
701,D,dtrhinde,trhinde,Type of housing,Type of housing,
701,D,dtrnuper,trnuper,number of other persons in household (partner excluded),Number of other persons in household (partner excluded),
701,D,dtrmochh,trmochh,Month change type of housing,Month change type of housing,
701,D,dtryechh,tryechh,Year change type of housing,Year change type of housing,
701,E,etrmarst,trmarst,Marital status,Marital status,
701,E,etrmochm,trmochm,Month change marital status,Month change marital status,
701,E,etryechm,tryechm,Year change marital status,Year change marital status,
701,E,etrpartn,trpartn,Household partner available,Household partner available,
701,E,etrmochp,trmochp,Month change partner status,Month change partner status,
701,E,etryechp,tryechp,Year change partner status,Year change partner status,
701,E,etrhinde,trhinde,Type of housing,Type of housing,
701,E,etrnuper,trnuper,number of other persons in household (partner excluded),Number of other persons in household (partner excluded),
701,E,etrmochh,trmochh,Month change type of housing,Month change type of housing,
701,E,etryechh,tryechh,Year change type of housing,Year change type of housing,
701,F,ftrmarst,trmarst,Marital status,Marital status,
701,F,ftrmochm,trmochm,Month change marital status,Month change marital status,
701,F,ftryechm,tryechm,Year change marital status,Year change marital status,
