filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
183,C,cmlimshelf,mlimshelf,A book from a high shelf or cupboard,A book from a high shelf or cupboard,
183,C,cmlimhvobj,mlimhvobj,Lift a heavy object of at least 10 kilo,Lift a heavy object of at least 10 kilo,
183,C,cmlimwshy,mlimwshy,Wash and dry yourself all over,Wash and dry yourself all over,
183,C,cmlimobjflr,mlimobjflr,Small lightweight object from the floor,Small lightweight object from the floor,
183,C,cmlimwshbsn,mlimwshbsn,Wash hair over a washbasin,Wash hair over a washbasin,
183,C,cmlimhrdchr,mlimhrdchr,Sit for one hour on a hard chair,Sit for one hour on a hard chair,
183,C,cmlimstn30,mlimstn30,Stand continuously for 30 minutes,Stand continuously for 30 minutes,
183,C,cmlimrsbed,mlimrsbed,Raise yourself in bed,Raise yourself in bed,
183,C,cmlimscks,mlimscks,Socks on and off your feet,Socks on and off your feet,
183,C,cmlimbend,mlimbend,Bend down from a seated position,Bend down from a seated position,
183,C,cmlimbox,mlimbox,Lift a box,Lift a box,
183,C,cmlimrun,mlimrun,Run for 100 meters fast to catch a bus,Run for 100 meters fast to catch a bus,
183,D,dmlimshelf,mlimshelf,A book from a high shelf or cupboard,A book from a high shelf or cupboard,
183,D,dmlimhvobj,mlimhvobj,Lift a heavy object of at least 10 kilo,Lift a heavy object of at least 10 kilo,
183,D,dmlimwshy,mlimwshy,Wash and dry yourself all over,Wash and dry yourself all over,
183,D,dmlimobjflr,mlimobjflr,Small lightweight object from the floor,Small lightweight object from the floor,
183,D,dmlimwshbsn,mlimwshbsn,Wash hair over a washbasin,Wash hair over a washbasin,
183,D,dmlimhrdchr,mlimhrdchr,Sit for one hour on a hard chair,Sit for one hour on a hard chair,
183,D,dmlimstn30,mlimstn30,Stand continuously for 30 minutes,Stand continuously for 30 minutes,
183,D,dmlimrsbed,mlimrsbed,Raise yourself in bed,Raise yourself in bed,
183,D,dmlimscks,mlimscks,Socks on and off your feet,Socks on and off your feet,
183,D,dmlimbend,mlimbend,Bend down from a seated position,Bend down from a seated position,
183,D,dmlimbox,mlimbox,Lift a box,Lift a box,
183,D,dmlimrun,mlimrun,Run for 100 meters fast to catch a bus,Run for 100 meters fast to catch a bus,
183,E,emlimshelf,mlimshelf,A book from a high shelf or cupboard,A book from a high shelf or cupboard,
183,E,emlimhvobj,mlimhvobj,Lift a heavy object of at least 10 kilo,Lift a heavy object of at least 10 kilo,
183,E,emlimwshy,mlimwshy,Wash and dry yourself all over,Wash and dry yourself all over,
183,E,emlimobjflr,mlimobjflr,Small lightweight object from the floor,Small lightweight object from the floor,
183,E,emlimwshbsn,mlimwshbsn,Wash hair over a washbasin,Wash hair over a washbasin,
183,E,emlimhrdchr,mlimhrdchr,Sit for one hour on a hard chair,Sit for one hour on a hard chair,
183,E,emlimstn30,mlimstn30,Stand continuously for 30 minutes,Stand continuously for 30 minutes,
183,E,emlimrsbed,mlimrsbed,Raise yourself in bed,Raise yourself in bed,
183,E,emlimscks,mlimscks,Socks on and off your feet,Socks on and off your feet,
183,E,emlimbend,mlimbend,Bend down from a seated position,Bend down from a seated position,
183,E,emlimbox,mlimbox,Lift a box,Lift a box,
183,E,emlimrun,mlimrun,Run for 100 meters fast to catch a bus,Run for 100 meters fast to catch a bus,
