filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
045,B,bhosp,hosp,Hospitalization past 6 months,Hospitalization past 6 monthsnths,
045,B,bmedspec,medspec,Contacted medical specialist past 6 months,Contacted medical specialist past 6 monthsnths,
045,B,bpsych,psych,Contacted psychiatrist past 6 months,Contacted psychiatrist past 6 monthsnths,
045,B,bpsyhosp,psyhosp,Psychiatric hospitalization past 6 months,Psychiatric hospitalization past 6 monthsnths,
045,C,chosp,hosp,Hospitalization p 6 mo.,Hospitalization past 6 monthsnths,
045,C,cmedspec,medspec,Contacted medical specialist p 6 mo.,Contacted medical specialist past 6 monthsnths,
045,C,cpsych,psych,Contacted psychiatrist p 6 mo.,Contacted psychiatrist past 6 monthsnths,
045,C,cpsyhosp,psyhosp,Psychiatric hospitalization p 6 mo.,Psychiatric hospitalization past 6 monthsnths,
045,D,dhosp,hosp,Hospitalization p 6 mo.,Hospitalization past 6 monthsnths,
045,D,dmedspec,medspec,Contacted medical specialist p 6 mo.,Contacted medical specialist past 6 monthsnths,
045,D,dpsych,psych,Contacted psychiatrist p 6 mo.,Contacted psychiatrist past 6 monthsnths,
045,D,dpsyhosp,psyhosp,Psychiatric hospitalization p 6 mo.,Psychiatric hospitalization past 6 monthsnths,
045,E,ehosp,hosp,Hospitalization p 6 mo.,Hospitalization past 6 monthsnths,
045,E,emedspec,medspec,Contacted medical specialist p 6 mo.,Contacted medical specialist past 6 monthsnths,
045,E,epsych,psych,Contacted psychiatrist p 6 mo.,Contacted psychiatrist past 6 monthsnths,
045,E,epsyhosp,psyhosp,Psychiatric hospitalization p 6 mo.,Psychiatric hospitalization past 6 monthsnths,
045,2B,bhosp,hosp,Hospitalization p 6 mo.,Hospitalization past 6 monthsnths,
045,2B,bmedspec,medspec,Contacted medical specialist p 6 mo.,Contacted medical specialist past 6 monthsnths,
045,2B,bpsych,psych,Contacted psychiatrist p 6 mo.,Contacted psychiatrist past 6 monthsnths,
045,2B,bpsyhosp,psyhosp,Psychiatric hospitalization p 6 mo.,Psychiatric hospitalization past 6 monthsnths,
045,F,fhosp,hosp,Hospitalization p 6 mo.,Hospitalization past 6 monthsnths,
045,F,fmedspec,medspec,Contacted medical specialist p 6 mo.,Contacted medical specialist past 6 monthsnths,
045,F,fpsych,psych,Contacted psychiatrist p 6 mo.,Contacted psychiatrist past 6 monthsnths,
045,F,fpsyhosp,psyhosp,Psychiatric hospitalization p 6 mo.,Psychiatric hospitalization past 6 monthsnths,
045,G,ghosp,hosp,Hospitalization p 6 mo.,Hospitalization past 6 monthsnths,
045,G,gmedspec,medspec,Contacted medical specialist p 6 mo.,Contacted medical specialist past 6 monthsnths,
045,G,gpsych,psych,Contacted psychiatrist p 6 mo.,Contacted psychiatrist past 6 monthsnths,
045,G,gpsyhosp,psyhosp,Psychiatric hospitalization p 6 mo.,Psychiatric hospitalization past 6 monthsnths,
