filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
070,B,bsocpyn,socpyn,Involved in association,Member or involved in organization,
070,B,bsocp01,socp01,Association for the elderly,Organization for the elderly,
070,B,bsocp02,socp02,"Trade union, employers organisation","Trade union, employers organization",
070,B,bsocp03,socp03,Political party,Political party or organization,
070,B,bsocp04,socp04,Church or religious organisation,Church or religious organization,
070,B,bsocp05,socp05,Neighbourhood organisation,Neighbourhood association,
070,B,bsocp06,socp06,Organisation for women,"Womens association, womens circle",
070,B,bsocp07,socp07,Organisation for helping the elderly,Organ. to assist elderly or disabled,
070,B,bsocp08,socp08,Organisation with a social purpose,Action group or ass. with social aim,
070,B,bsocp09,socp09,Organisation for patient,Patients association,
070,B,bsocp10,socp10,"Organisation for singing, music or theatre","Choir, musical society or drama club",
070,B,bsocp11,socp11,Organisation for relaxation hobby,Hobby club or social club,
070,B,bsocp12,socp12,Sportclub,Sporting club,
070,B,bsocp13,socp13,Other,Other,
070,B,bsocp14,socp14,Visiting: Association for the elderly,Visiting: Org. for the elderly,
070,B,bsocp15,socp15,"Visiting: Trade union, employers organisation","Visiting: Trade union, employers org.",
070,B,bsocp16,socp16,Visiting: Political party,Visiting: Political party or org.,
070,B,bsocp17,socp17,Visiting: Church or religious organisation,Visiting: Church or religious org.,
070,B,bsocp18,socp18,Visiting: Neighbourhood organisation,Visiting: Neighbourhood association.,
070,B,bsocp19,socp19,Visiting: Organisation for women,Visiting: Womens ass. or womens circle,
070,B,bsocp20,socp20,Visiting: Organisation for helping the elderly,Visiting: Org. to assist eld. and disabl.,
070,B,bsocp21,socp21,Visiting: Organisation with a social purpose,Visiting: Action group or ass. social aim,
070,B,bsocp22,socp22,Visiting: Organisation for patients,Visiting: Patients association,
070,B,bsocp23,socp23,"Visiting: Organisation for singing, music or theatre","Visiting: Choir, mus.society or dramaclub",
070,B,bsocp24,socp24,Visiting: Organisation for relaxation hobby,Visiting: Hobby club or social club,
070,B,bsocp25,socp25,Visiting: Sportclub,Visiting: Sporting club,
070,B,bsocp26,socp26,Visiting: Other,Visiting: Other,
070,B,bsocp27,socp27,Visiting: Organisations all,Visiting: Organizations all,
070,B,bsocp28,socp28,Participation: administrative work,Participation: administrative work,
070,B,bsocp30,socp30,Participation: administrative minutes (total),Participation: adm.work in minutes/week,
070,B,bsocp31,socp31,Participation: volunteers work,Participation: volunteers work,
070,B,bsocp33,socp33,Participation: volunteers work minutes (total),Participation: vol.work in minutes/week,
070,B,bsocp34,socp34,Reason: mentally fysically fit,Reason: mentally fysically fit,
070,B,bsocp35,socp35,Reason: development own capability,Reason: development own capability,
070,B,bsocp36,socp36,Reason: social contacts,Reason: social contacts,
070,B,bsocp37,socp37,Reason: responsibility,Reason: responsibility,
070,B,bsocp38,socp38,Reason: other,Reason: other,
070,B,bsocp39,socp39,Reason not: not interested,Reason not: not interested,
070,B,bsocp40,socp40,Reason not: no time,Reason not: no time,
070,B,bsocp41,socp41,Reason not: not enjoyable,Reason not: not enjoyable,
070,B,bsocp42,socp42,Reason not: bad health,Reason not: bad health,
070,B,bsocp43,socp43,Reason not: no transportation,Reason not: no transportation,
070,B,bsocp44,socp44,Reason not: fear to go on the street,Reason not: fear to go on the street,
070,B,bsocp45,socp45,Reason not: other,Reason not: other,
070,B,bsocp46,socp46,Cultural: museum,"Cultural: cinema, museum, exhib., artgallery",
070,B,bsocp47,socp47,Cultural: recreation,"Cultural: trip, recreation, zoo, entertainmt",
070,B,bsocp48,socp48,Cultural: centrum,Cultural: social cultural centrum,
070,B,bsocp49,socp49,Cultural: horeca,"Cultural: pub, restaurant, dancing salon",
070,B,bsocpr50,socpr50,Cultural: sport self,Cultural: outdoor sporting,
070,B,bsocp51,socp51,Cultural: sport games,Cultural: visiting sporting competition,
070,B,bsocp52,socp52,Cultural: shopping,Cultural: shopping for pleasure,
070,B,bsocp54,socp54,Hobbies: minutes a day (total),Hobbies in and around the house min/day,
070,B,bsocp55,socp55,Study: Yes/no,Study: Yes/no,
070,B,bsocp56,socp56,Study: certified diploma,Study: qualifying education,
070,B,bsocp57,socp57,Study: hobby,Study: creativity course,
070,B,bsocp58,socp58,Study: general knowledge,Study: general knowledge or language,
070,B,bsocp59,socp59,Study: emancipation for woman,Study: emancipation for woman,
070,B,bsocp60,socp60,Study: emancipation elderly,Study: emancipation for elderly,
070,B,bsocp61,socp61,Study: other,Study: other,
070,B,bsocp62,socp62,Reason: mentally fysically fit,Reason: mentally fysically fit,
070,B,bsocp63,socp63,Reason: development own capability,Reason: development own capability,
070,B,bsocp64,socp64,Reason: social contacts,Reason: social contacts,
070,B,bsocp65,socp65,Reason: responsibility,Reason: responsibility,
070,B,bsocp66,socp66,Paid work: not over certain age,Paid work: not over certain age,
070,B,bsocp67,socp67,Paid work: Age,Paid work: age,
070,B,bsocp68,socp68,Volunteers work: not over certain age,Volunteers work: not over certain age,
070,B,bsocp69,socp69,Volunteers work: Age,Volunteers work: age,
070,B,bsocp70,socp70,Administrative work: not over certain age,Administrative work: not over certain age,
070,B,bsocp71,socp71,Administrative work: Age,Administrative work: Age,
070,C,csocpyn,socpyn,Member or involved in organization,Member or involved in organization,
070,D,dsocpyn,socpyn,Member or involved in organization,Member or involved in organization,
070,C,csocp01,socp01,Association/organization for the elderly,Organization for the elderly,
070,D,dsocp01,socp01,Association/organization for the elderly,Organization for the elderly,
070,C,csocp02,socp02,"Trade union, employers organisation","Trade union, employers organization",
070,D,dsocp02,socp02,"Trade union, employers organisation","Trade union, employers organization",
070,C,csocp03,socp03,Political party or organization,Political party or organization,
070,D,dsocp03,socp03,Political party or organization,Political party or organization,
070,C,csocp04,socp04,Church or religious organisation,Church or religious organization,
070,D,dsocp04,socp04,Church or religious organisation,Church or religious organization,
070,C,csocp05,socp05,Neighbourhood association,Neighbourhood association,
070,D,dsocp05,socp05,Neighbourhood association,Neighbourhood association,
070,C,csocp06,socp06,"Womens association, womens circle","Womens association, womens circle",
070,D,dsocp06,socp06,"Womens association, womens circle","Womens association, womens circle",
070,C,csocp07,socp07,Organ. to assist elderly or disabled,Organ. to assist elderly or disabled,
070,D,dsocp07,socp07,Organ. to assist elderly or disabled,Organ. to assist elderly or disabled,
070,C,csocp08,socp08,Action group or ass. with social aim,Action group or ass. with social aim,
070,D,dsocp08,socp08,Action group or ass. with social aim,Action group or ass. with social aim,
070,C,csocp09,socp09,Patients association,Patients association,
070,D,dsocp09,socp09,Patients association,Patients association,
070,C,csocp10,socp10,"Choir, musical society or drama club","Choir, musical society or drama club",
070,D,dsocp10,socp10,"Choir, musical society or drama club","Choir, musical society or drama club",
070,C,csocp11,socp11,Hobby club or social club,Hobby club or social club,
070,D,dsocp11,socp11,Hobby club or social club,Hobby club or social club,
070,C,csocp12,socp12,Sporting club,Sporting club,
070,D,dsocp12,socp12,Sporting club,Sporting club,
070,C,csocp13,socp13,Other,Other,
070,D,dsocp13,socp13,Other,Other,
070,C,csocp13x,socp13x,Other: categorized,Other: categorized,
070,D,dsocp13x,socp13x,Other: categorized,Other: categorized,
070,C,csocp14,socp14,Visiting: Org. for the elderly,Visiting: Org. for the elderly,
070,D,dsocp14,socp14,Visiting: Org. for the elderly,Visiting: Org. for the elderly,
070,C,csocp15,socp15,"Visiting: Trade union, employers org.","Visiting: Trade union, employers org.",
070,D,dsocp15,socp15,"Visiting: Trade union, employers org.","Visiting: Trade union, employers org.",
070,C,csocp16,socp16,Visiting: Political party or org.,Visiting: Political party or org.,
070,D,dsocp16,socp16,Visiting: Political party or org.,Visiting: Political party or org.,
070,C,csocp17,socp17,Visiting: Church or religious org.,Visiting: Church or religious org.,
070,D,dsocp17,socp17,Visiting: Church or religious org.,Visiting: Church or religious org.,
070,C,csocp18,socp18,Visiting: Neighbourhood association.,Visiting: Neighbourhood association.,
070,D,dsocp18,socp18,Visiting: Neighbourhood association.,Visiting: Neighbourhood association.,
070,C,csocp19,socp19,Visiting: Womens ass. or womens circle,Visiting: Womens ass. or womens circle,
070,D,dsocp19,socp19,Visiting: Womens ass. or womens circle,Visiting: Womens ass. or womens circle,
070,C,csocp20,socp20,Visiting: Org. to assist eld. and disabl.,Visiting: Org. to assist eld. and disabl.,
070,D,dsocp20,socp20,Visiting: Org. to assist eld. and disabl.,Visiting: Org. to assist eld. and disabl.,
070,C,csocp21,socp21,Visiting: Action group or ass. social aim,Visiting: Action group or ass. social aim,
070,D,dsocp21,socp21,Visiting: Action group or ass. social aim,Visiting: Action group or ass. social aim,
070,C,csocp22,socp22,Visiting: Patients association,Visiting: Patients association,
070,D,dsocp22,socp22,Visiting: Patients association,Visiting: Patients association,
070,C,csocp23,socp23,"Visiting: Choir, mus.society or dramaclub","Visiting: Choir, mus.society or dramaclub",
070,D,dsocp23,socp23,"Visiting: Choir, mus.society or dramaclub","Visiting: Choir, mus.society or dramaclub",
070,C,csocp24,socp24,Visiting: Hobby club or social club,Visiting: Hobby club or social club,
070,D,dsocp24,socp24,Visiting: Hobby club or social club,Visiting: Hobby club or social club,
070,C,csocp25,socp25,Visiting: Sporting club,Visiting: Sporting club,
070,D,dsocp25,socp25,Visiting: Sporting club,Visiting: Sporting club,
070,C,csocp26,socp26,Visiting: Other,Visiting: Other,
070,D,dsocp26,socp26,Visiting: Other,Visiting: Other,
070,C,csocp27,socp27,Visiting: Organisations all,Visiting: Organizations all,
070,D,dsocp27,socp27,Visiting: Organisations all,Visiting: Organizations all,
070,C,csocp28,socp28,Participation: administrative work,Participation: administrative work,
070,D,dsocp28,socp28,Participation: administrative work,Participation: administrative work,
070,C,csocp30,socp30,Participation: adm.work in minutes/week,Participation: adm.work in minutes/week,
070,D,dsocp30,socp30,Participation: adm.work in minutes/week,Participation: adm.work in minutes/week,
070,C,csocp31,socp31,Participation: volunteers work,Participation: volunteers work,
070,D,dsocp31,socp31,Participation: volunteers work,Participation: volunteers work,
070,C,csocp33,socp33,Participation: vol.work in minutes/week,Participation: vol.work in minutes/week,
070,D,dsocp33,socp33,Participation: vol.work in minutes/week,Participation: vol.work in minutes/week,
070,C,csocp46,socp46,"Cultural: cinema, museum, exhib., artgallery","Cultural: cinema, museum, exhib., artgallery",
070,D,dsocp46,socp46,"Cultural: cinema, museum, exhib., artgallery","Cultural: cinema, museum, exhib., artgallery",
070,C,csocp47,socp47,"Cultural: trip, recreation, zoo, entertainmt","Cultural: trip, recreation, zoo, entertainmt",
070,D,dsocp47,socp47,"Cultural: trip, recreation, zoo, entertainmt","Cultural: trip, recreation, zoo, entertainmt",
070,C,csocp48,socp48,Cultural: social cultural centrum,Cultural: social cultural centrum,
070,D,dsocp48,socp48,Cultural: social cultural centrum,Cultural: social cultural centrum,
070,C,csocp49,socp49,"Cultural: pub, restaurant, dancing salon","Cultural: pub, restaurant, dancing salon",
070,D,dsocp49,socp49,"Cultural: pub, restaurant, dancing salon","Cultural: pub, restaurant, dancing salon",
070,C,csocpr50,socpr50,Cultural: outdoor sporting,Cultural: outdoor sporting,
070,D,dsocpr50,socpr50,Cultural: outdoor sporting,Cultural: outdoor sporting,
070,C,csocp51,socp51,Cultural: visiting sporting competition,Cultural: visiting sporting competition,
070,D,dsocp51,socp51,Cultural: visiting sporting competition,Cultural: visiting sporting competition,
070,C,csocp52,socp52,Cultural: shopping for pleasure,Cultural: shopping for pleasure,
070,D,dsocp52,socp52,Cultural: shopping for pleasure,Cultural: shopping for pleasure,
070,C,csocp54,socp54,Hobbies in and around the house min/day,Hobbies in and around the house min/day,
070,D,dsocp54,socp54,Hobbies in and around the house min/day,Hobbies in and around the house min/day,
070,C,csocp55,socp55,Study: Yes/no,Study: Yes/no,
070,D,dsocp55,socp55,Study: Yes/no,Study: Yes/no,
070,C,csocp56,socp56,Study: qualifying education,Study: qualifying education,
070,D,dsocp56,socp56,Study: qualifying education,Study: qualifying education,
070,C,csocp57,socp57,Study: creativity course,Study: creativity course,
070,D,dsocp57,socp57,Study: creativity course,Study: creativity course,
070,C,csocp58,socp58,Study: general knowledge or language,Study: general knowledge or language,
070,D,dsocp58,socp58,Study: general knowledge or language,Study: general knowledge or language,
070,C,csocp59,socp59,Study: emancipation for woman,Study: emancipation for woman,
070,D,dsocp59,socp59,Study: emancipation for woman,Study: emancipation for woman,
070,C,csocp60,socp60,Study: emancipation for elderly,Study: emancipation for elderly,
070,D,dsocp60,socp60,Study: emancipation for elderly,Study: emancipation for elderly,
070,C,csocp61,socp61,Study: other,Study: other,
070,D,dsocp61,socp61,Study: other,Study: other,
070,C,csocp66,socp66,Paid work: not over certain age,Paid work: not over certain age,
070,D,dsocp66,socp66,Paid work: not over certain age,Paid work: not over certain age,
070,C,csocp67,socp67,Paid work: Age,Paid work: age,
070,D,dsocp67,socp67,Paid work: Age,Paid work: age,
070,E,esocpyn,socpyn,Member or involved in organization,Member or involved in organization,
070,E,esocp01,socp01,Organization for the elderly,Organization for the elderly,
070,E,esocp02,socp02,"Trade union, employers organization","Trade union, employers organization",
070,E,esocp03,socp03,Political party or organization,Political party or organization,
070,E,esocp04,socp04,Church or religious organization,Church or religious organization,
070,E,esocp05,socp05,Neighbourhood association,Neighbourhood association,
070,E,esocp06,socp06,"Womens association, womens circle","Womens association, womens circle",
070,E,esocp07,socp07,Organ. to assist elderly or disabled,Organ. to assist elderly or disabled,
070,E,esocp08,socp08,Action group or ass. with social aim,Action group or ass. with social aim,
070,E,esocp09,socp09,Patients association,Patients association,
070,E,esocp10,socp10,"Choir, musical society or drama club","Choir, musical society or drama club",
070,E,esocp11,socp11,Hobby club or social club,Hobby club or social club,
070,E,esocp12,socp12,Sporting club,Sporting club,
070,E,esocp13,socp13,Other,Other,
070,E,esocp13x,socp13x,Other: categorized,Other: categorized,
070,E,esocp14,socp14,Visiting: Org. for the elderly,Visiting: Org. for the elderly,
070,E,esocp15,socp15,"Visiting: Trade union, employers org.","Visiting: Trade union, employers org.",
070,E,esocp16,socp16,Visiting: Political party or org.,Visiting: Political party or org.,
