filecode,wave,canonical_name,variable_type,value_raw,value_numeric,value_label,is_missing,conflicts
154,B,msmokeyn,binary,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokeyn,binary,"-2: no answer, skipped",-2,"no answer, skipped",TRUE,
154,B,msmokeyn,binary,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokeyn,binary,1: no,1,no,FALSE,
154,B,msmokeyn,binary,2: yes,2,yes,FALSE,
154,B,msmokebef,categorical,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokebef,categorical,-2: R smokes,-2,R smokes,TRUE,
154,B,msmokebef,categorical,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokebef,categorical,1: no,1,no,FALSE,
154,B,msmokebef,categorical,2: yes,2,yes,FALSE,
154,B,msmokesage,numeric,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokesage,numeric,-3: R smokes,-3,R smokes,TRUE,
154,B,msmokesage,numeric,-2: R never smoked,-2,R never smoked,TRUE,
154,B,msmokesage,numeric,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokeqage,numeric,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokeqage,numeric,-3: R smokes,-3,R smokes,TRUE,
154,B,msmokeqage,numeric,-2: R never smoked,-2,R never smoked,TRUE,
154,B,msmokeqage,numeric,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokecig,binary,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokecig,binary,-2: R does not smoke,-2,R does not smoke,TRUE,
154,B,msmokecig,binary,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokecig,binary,1: no,1,no,FALSE,
154,B,msmokecig,binary,2: yes,2,yes,FALSE,
154,B,msmokecignw,numeric,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokecignw,numeric,-3: R does not smoke,-3,R does not smoke,TRUE,
154,B,msmokecignw,numeric,"-2: R smokes, but not cig",-2,"R smokes, but not cig",TRUE,
154,B,msmokecignw,numeric,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokesh,categorical,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokesh,categorical,-2: R does not smoke,-2,R does not smoke,TRUE,
154,B,msmokesh,categorical,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokesh,categorical,1: no,1,no,FALSE,
154,B,msmokesh,categorical,2: yes,2,yes,FALSE,
154,B,msmokeshnw,numeric,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokeshnw,numeric,-3: R does not smoke,-3,R does not smoke,TRUE,
154,B,msmokeshnw,numeric,"-2: R smokes, but not shag",-2,"R smokes, but not shag",TRUE,
154,B,msmokeshnw,numeric,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokeciga,binary,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokeciga,binary,-2: R does not smoke,-2,R does not smoke,TRUE,
154,B,msmokeciga,binary,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokeciga,binary,1: no,1,no,FALSE,
154,B,msmokeciga,binary,2: yes,2,yes,FALSE,
154,B,msmokeciganw,numeric,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokeciganw,numeric,-3: R does not smoke,-3,R does not smoke,TRUE,
154,B,msmokeciganw,numeric,"-2: R smokes, but not cigars",-2,"R smokes, but not cigars",TRUE,
154,B,msmokeciganw,numeric,"-1: no answer, asked",-1,"no answer, asked",TRUE,
154,B,msmokepipe,binary,-4: no valid data,-4,no valid data,TRUE,
154,B,msmokepipe,binary,-2: R does not smoke,-2,R does not smoke,TRUE,
154,B,msmokepipe,binary,"-1: no answer, asked",-1,"no answer, asked",TRUE,
