filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
166,H,hmDSf01,mDSf01,"Digit Span forwards: 2 numbers, attempt 1+2","Digit Span forwards: 2 numbers, attempt 1+2",
166,H,hmDSf02,mDSf02,"Digit Span forwards: 3 numbers, attempt 1+2","Digit Span forwards: 3 numbers, attempt 1+2",
166,H,hmDSf03,mDSf03,"Digit Span forwards: 4 numbers, attempt 1+2","Digit Span forwards: 4 numbers, attempt 1+2",
166,H,hmDSf04,mDSf04,"Digit Span forwards: 5 numbers, attempt 1+2","Digit Span forwards: 5 numbers, attempt 1+2",
166,H,hmDSf05,mDSf05,"Digit Span forwards: 6 numbers, attempt 1+2","Digit Span forwards: 6 numbers, attempt 1+2",
166,H,hmDSf06,mDSf06,"Digit Span forwards: 7 numbers, attempt 1+2","Digit Span forwards: 7 numbers, attempt 1+2",
166,H,hmDSf07,mDSf07,"Digit Span forwards: 8 numbers, attempt 1+2","Digit Span forwards: 8 numbers, attempt 1+2",
166,H,hmDSf08,mDSf08,"Digit Span forwards: 9 numbers, attempt 1+2","Digit Span forwards: 9 numbers, attempt 1+2",
166,H,hmDSb01,mDSb01,"Digit Span backwards: 2 numbers, attempt 1+2","Digit Span backwards: 2 numbers, attempt 1+2",
166,H,hmDSb02,mDSb02,"Digit Span backwards: 3 numbers, attempt 1+2","Digit Span backwards: 3 numbers, attempt 1+2",
166,H,hmDSb03,mDSb03,"Digit Span backwards: 4 numbers, attempt 1+2","Digit Span backwards: 4 numbers, attempt 1+2",
166,H,hmDSb04,mDSb04,"Digit Span backwards: 5 numbers, attempt 1+2","Digit Span backwards: 5 numbers, attempt 1+2",
166,H,hmDSb05,mDSb05,"Digit Span backwards: 6 numbers, attempt 1+2","Digit Span backwards: 6 numbers, attempt 1+2",
166,H,hmDSb06,mDSb06,"Digit Span backwards: 7 numbers, attempt 1+2","Digit Span backwards: 7 numbers, attempt 1+2",
166,H,hmDSb07,mDSb07,"Digit Span backwards: 8 numbers, attempt 1+2","Digit Span backwards: 8 numbers, attempt 1+2",
166,H,hmDStot,mDStot,WAIS Digit Span: total number of correct items,WAIS Digit Span: total number of correct items,
166,H,hmDSfw,mDSfw,WAIS Digit Span: number of correct forward items,WAIS Digit Span: number of correct forward items,
166,H,hmDSbw,mDSbw,WAIS Digit Span: number of correct backward items,WAIS Digit Span: number of correct backward items,
166,H,hmDSfsp,mDSfsp,WAIS Digit Span: Span forwards,WAIS Digit Span: span forwards,
166,H,hmDSbsp,mDSbsp,WAIS Digit Span: Span backwards,WAIS Digit Span: span backwards,
166,I,imDSf01,mDSf01,"Digit Span forwards: 2 numbers, attempt 1+2","Digit Span forwards: 2 numbers, attempt 1+2",
166,I,imDSf02,mDSf02,"Digit Span forwards: 3 numbers, attempt 1+2","Digit Span forwards: 3 numbers, attempt 1+2",
166,I,imDSf03,mDSf03,"Digit Span forwards: 4 numbers, attempt 1+2","Digit Span forwards: 4 numbers, attempt 1+2",
166,I,imDSf04,mDSf04,"Digit Span forwards: 5 numbers, attempt 1+2","Digit Span forwards: 5 numbers, attempt 1+2",
166,I,imDSf05,mDSf05,"Digit Span forwards: 6 numbers, attempt 1+2","Digit Span forwards: 6 numbers, attempt 1+2",
166,I,imDSf06,mDSf06,"Digit Span forwards: 7 numbers, attempt 1+2","Digit Span forwards: 7 numbers, attempt 1+2",
166,I,imDSf07,mDSf07,"Digit Span forwards: 8 numbers, attempt 1+2","Digit Span forwards: 8 numbers, attempt 1+2",
166,I,imDSf08,mDSf08,"Digit Span forwards: 9 numbers, attempt 1+2","Digit Span forwards: 9 numbers, attempt 1+2",
