filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
152,B,bmmeduse,mmeduse,Medication use,medication use,
152,B,bm#med,m#med,number of medicines,number of medicines,
152,B,bmmed1,mmed1,med. 1: name,med. 1: name,
152,B,bmatc1,matc1,med. 1: ATC-code (constructed),"med. 1: ATC-code in: G, H, 3B, I, J, K:",
152,B,bmmednr1,mmednr1,med. 1: number (constructed),med. 1: number (constructed),
152,B,bmdos1,mdos1,med. 1: dosage (in ml),med. 1: dosage (in ml),
152,B,bmdurat1,mdurat1,med. 1: duration,med. 1: duration,
152,B,bmmedvittab,mmedvittab,Tablets: vitamins,use of vitamin tablets (no prescription),
152,B,bmmedcaltab,mmedcaltab,Tablets: calcium,Tablets: calcium,
152,B,bmmedfertab,mmedfertab,Tablets: ferro,Tablets: ferro,
152,B,bmmedvitinj,mmedvitinj,Injections: vitamins,Injections: vitamins,
152,C,cmmeduse,mmeduse,Medication use,medication use,
152,C,cm#med,m#med,number of medicines,number of medicines,
152,C,cmmed1,mmed1,Medicine 1: name,med. 1: name,
152,C,cmatc1,matc1,Medicine 1: ATC-code (constructed),"med. 1: ATC-code in: G, H, 3B, I, J, K:",
152,C,cmmednr1,mmednr1,med. 1: number (constructed),med. 1: number (constructed),
152,C,cmquant1,mquant1,Medicine 1: quantity,med. 1: quantity,
152,C,cmmeasu1,mmeasu1,Medicine 1: measurement,med. 1: measurement,
152,C,cmtad1,mtad1,Medicine 1: times a day,Medicine 1: times a day,
152,C,cmdurat1,mdurat1,Medicine 1: duration,med. 1: duration,
152,C,cmmedcort,mmedcort,Ever use corticosteroïden > 3 months,Corticosteroid use,"Cross-wave variable-label conflict: C/D (ever use corticosteroids > 3 months), E/2B/F/G/H (use corticosteroids last 3 years), 3B (use prescribed corticosteroids ever)"
152,C,cmmedbis,mmedbis,Use of biphosfonates last 10 years,use of bisphosphonates last 3 years,
152,C,cmmedvittab,mmedvittab,Tablets: vitamines,use of vitamin tablets (no prescription),
152,C,cmmedcaltab,mmedcaltab,Tablets: calcium,Tablets: calcium,
152,C,cmmedfertab,mmedfertab,Tablets: ferro,Tablets: ferro,
152,D,dmmeduse,mmeduse,medication use,medication use,
152,E,emmeduse,mmeduse,medication use,medication use,
152,2B,bmmeduse,mmeduse,medication use,medication use,
152,F,fmmeduse,mmeduse,medication use,medication use,
152,D,dm#med,m#med,number of medicines,number of medicines,
152,E,em#med,m#med,number of medicines,number of medicines,
152,2B,bm#med,m#med,number of medicines,number of medicines,
152,F,fm#med,m#med,number of medicines,number of medicines,
152,D,dmmed1,mmed1,med. 1: name,med. 1: name,
152,E,emmed1,mmed1,med. 1: name,med. 1: name,
152,2B,bmmed1,mmed1,med. 1: name,med. 1: name,
152,F,fmmed1,mmed1,med. 1: name,med. 1: name,
152,D,dmatc1,matc1,med. 1: ATC-code (constructed),"med. 1: ATC-code in: G, H, 3B, I, J, K:",
152,E,ematc1,matc1,med. 1: ATC-code (constructed),"med. 1: ATC-code in: G, H, 3B, I, J, K:",
152,2B,bmatc1,matc1,med. 1: ATC-code (constructed),"med. 1: ATC-code in: G, H, 3B, I, J, K:",
152,F,fmatc1,matc1,med. 1: ATC-code (constructed),"med. 1: ATC-code in: G, H, 3B, I, J, K:",
152,D,dmmednr1,mmednr1,med. 1: number (constructed),med. 1: number (constructed),
152,E,emmednr1,mmednr1,med. 1: number (constructed),med. 1: number (constructed),
152,2B,bmmednr1,mmednr1,med. 1: number (constructed),med. 1: number (constructed),
152,F,fmmednr1,mmednr1,med. 1: number (constructed),med. 1: number (constructed),
152,D,dmquant1,mquant1,med. 1: quantity,med. 1: quantity,
152,E,emquant1,mquant1,med. 1: quantity,med. 1: quantity,
152,2B,bmquant1,mquant1,med. 1: quantity,med. 1: quantity,
152,F,fmquant1,mquant1,med. 1: quantity,med. 1: quantity,
152,D,dmmeasu1,mmeasu1,med. 1: measurement,med. 1: measurement,
152,E,emmeasu1,mmeasu1,med. 1: measurement,med. 1: measurement,
152,2B,bmmeasu1,mmeasu1,med. 1: measurement,med. 1: measurement,
152,F,fmmeasu1,mmeasu1,med. 1: measurement,med. 1: measurement,
152,D,dm#timp1,m#timp1,med. 1: # times a period,med. 1: # times a period,
152,E,em#timp1,m#timp1,med. 1: # times a period,med. 1: # times a period,
152,2B,bm#timp1,m#timp1,med. 1: # times a period,med. 1: # times a period,
152,F,fm#timp1,m#timp1,med. 1: # times a period,med. 1: # times a period,
152,D,dmperio1,mperio1,med. 1: period,med. 1: period,
152,E,emperio1,mperio1,med. 1: period,med. 1: period,
152,2B,bmperio1,mperio1,med. 1: period,med. 1: period,
152,F,fmperio1,mperio1,med. 1: period,med. 1: period,
152,D,dmdurat1,mdurat1,med. 1: duration,med. 1: duration,
152,E,emdurat1,mdurat1,med. 1: duration,med. 1: duration,
152,2B,bmdurat1,mdurat1,med. 1: duration,med. 1: duration,
152,F,fmdurat1,mdurat1,med. 1: duration,med. 1: duration,
152,D,dmmedcort,mmedcort,ever use corticosteroids > 3 months,Corticosteroid use,"Cross-wave variable-label conflict: C/D (ever use corticosteroids > 3 months), E/2B/F/G/H (use corticosteroids last 3 years), 3B (use prescribed corticosteroids ever)"
152,E,emmedcort,mmedcort,use corticosteroids last 3 years,Corticosteroid use,"Cross-wave variable-label conflict: C/D (ever use corticosteroids > 3 months), E/2B/F/G/H (use corticosteroids last 3 years), 3B (use prescribed corticosteroids ever)"
152,2B,bmmedcort,mmedcort,use corticosteroids last 3 years,Corticosteroid use,"Cross-wave variable-label conflict: C/D (ever use corticosteroids > 3 months), E/2B/F/G/H (use corticosteroids last 3 years), 3B (use prescribed corticosteroids ever)"
152,F,fmmedcort,mmedcort,use corticosteroids last 3 years,Corticosteroid use,"Cross-wave variable-label conflict: C/D (ever use corticosteroids > 3 months), E/2B/F/G/H (use corticosteroids last 3 years), 3B (use prescribed corticosteroids ever)"
152,D,dmccs,mccs,corticosteroid: name,corticosteroid: name,
152,E,emccs,mccs,corticosteroid: name,corticosteroid: name,
152,2B,bmccs,mccs,corticosteroid: name,corticosteroid: name,
