filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
225,B,bcesdint,cesdint,B CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,B,brmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,C,ccesdint,cesdint,C CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,C,crmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,D,dcesdint,cesdint,D CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,D,drmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,E,ecesdint,cesdint,E CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,E,ermcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,2B,bcesdint,cesdint,2B CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,2B,brmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,F,fcesdint,cesdint,F CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,F,frmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,G,gcesdint,cesdint,G CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,G,grmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,H,hcesdint,cesdint,H CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,H,hrmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,3B,bcesdint,cesdint,3B CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,3B,brmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,MB,bcesdint,cesdint,MB CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,MB,brmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,I,icesdint,cesdint,I CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,I,irmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,J,jcesdint,cesdint,J CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,J,jrmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
225,K,kcesdint,cesdint,K CES-D SCALE TOTAL SCORE INTEGER,CES-D total score,
225,K,krmcesd,rmcesd,reason missing ces-d score,Reason for missing CES-D score,
