filecode,wave,canonical_name,variable_type,value_raw,value_numeric,value_label,is_missing,conflicts
186,C,mbot1,binary,"na, interview terminated(-5)",-5,"na, interview terminated",TRUE,
186,C,mbot1,binary,"na, asked(-1)",-1,"na, asked",TRUE,
186,C,mbot1,binary,no(1),1,no,FALSE,
186,C,mbot1,binary,yes(2),2,yes,FALSE,
186,C,mbot1#,numeric,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot1#,numeric,"na, see CMBOT1(-2)",-2,"na, see CMBOT1",TRUE,
186,C,mbot101,numeric,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot101,numeric,"na, see CMBOT8#(-2)",-2,"na, see CMBOT8#",TRUE,
186,C,mbot102,numeric,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot102,numeric,"na, see CMBOT8#(-2)",-2,"na, see CMBOT8#",TRUE,
186,C,mbot103,numeric,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot103,numeric,"na, see CMBOT8#(-2)",-2,"na, see CMBOT8#",TRUE,
186,C,mbot104,numeric,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot104,numeric,"na, see CMBOT8#(-2)",-2,"na, see CMBOT8#",TRUE,
186,C,mbot105,numeric,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot105,numeric,"na, see CMBOT8#(-2)",-2,"na, see CMBOT8#",TRUE,
186,C,mbot2_1,categorical,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
186,C,mbot2_1,categorical,"na, see CMBOT1#(-2)",-2,"na, see CMBOT1#",TRUE,
186,C,mbot2_1,categorical,"see *Table type C -> 1: pulse/wrist, colles",1,"pulse/wrist, colles",FALSE,
186,C,mbot2_1,categorical,"see *Table type C -> 2: forearm, humerus",2,"forearm, humerus",FALSE,
186,C,mbot2_1,categorical,"see *Table type C -> 3: hand, fingers",3,"hand, fingers",FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 4: other upper extremities,4,other upper extremities,FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 5: rib,5,rib,FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 6: cymbal/pelvis,6,cymbal/pelvis,FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 7: ankle,7,ankle,FALSE,
186,C,mbot2_1,categorical,"see *Table type C -> 8: feet, toes",8,"feet, toes",FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 9: hip,9,hip,FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 10: other lower extremities,10,other lower extremities,FALSE,
186,C,mbot2_1,categorical,"see *Table type C -> 11: head, neck",11,"head, neck",FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 12: vertebra,12,vertebra,FALSE,
186,C,mbot2_1,categorical,see *Table type C -> 13: unknown,13,unknown,FALSE,
186,C,mbot2_2,categorical,"na, wrong skip(-3)",-3,"na, wrong skip",TRUE,
