filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
014,B,bhindep,hindep,OBSERVATION: type of housing,OBSERVATION: type of housing,
014,B,bmoved,moved,Moved since last interview,Moved since last interview,
014,B,bmomonth,momonth,Moved since last interview: month,Month moved to current residence,
014,B,bmoyear,moyear,Moved since last interview: year,Year moved to current residence,
014,B,bhousem,housem,Type of housing: moved since last interview,Type of housing: moved since last interview,
014,B,bhoustyp,houstyp,Type of housing: constructed,Type of housing,
014,B,bfdoor,fdoor,Floor of front door,Floor of front door,
014,B,bfdoorc,fdoorc,Floor of front door: constructed,Floor of front door: constructed,
014,B,brfdoor,rfdoor,How to reach front door,How to reach front door,
014,B,bnrooms,nrooms,# rooms in house,Number of rooms in house,
014,B,bnroomsc,nroomsc,# rooms: constructed,Number of rooms: constructed,
014,B,blrooms,lrooms,All rooms on the same floor,All rooms on the same floor,
014,B,bspecadj,specadj,House has special adjustments/adaptation,House has special adjustments/adaptation,
014,B,bspec01,spec01,Specially adjusted: telephone e.g. amplified sound,Specially adjusted: telephone eg. amplified sound,
014,B,bspec02,spec02,Specially adjusted: lowered doorstep,Specially adjusted: lowered doorstep,
014,B,bspec03,spec03,Specially adjusted: alarm system,Specially adjusted: alarm system,
014,B,bspec04,spec04,Specially adjusted: handgrips or supports,Specially adjusted: handgrips/handrails or supports,
014,B,bspec05,spec05,Specially adjusted: lowered/raised draining board,Specially adjusted: lowered/raised draining board,
014,B,bspec06,spec06,Specially adjusted: stair elevator,Specially adjusted: stair elevator,
014,B,bspec07,spec07,Specially adjusted: bedrooms same floor level,Specially adjusted: bedrooms same floor level,
014,B,bspec08,spec08,Specially adjusted: adjusted or raised toilet,Specially adjusted: adjusted or raised toilet,
014,B,bspec09,spec09,Specially adjusted: lowered/raised washbasin,Specially adjusted: lowered/raised washbasin,
014,B,bspec10,spec10,Specially adjusted: non-skid in bathroom,Special housing adjustment,"Cross-wave variable-label conflict: B/C/D/E/2B/F/G (non-skid bathroom adjustment), K (other special adjustment)"
014,B,bspec11,spec11,Specially adjusted: seating equipment in bathroom,Specially adjusted: seating equipment in bathroom,
014,B,bspec12,spec12,spec. adjust: raised bed,Specially adjusted: raised bed,
014,B,bspec13,spec13,Specially adjusted: handgrip above bed,Specially adjusted: handgrip above bed,
014,B,bspec14,spec14,Specially adjusted: extra handrails inside the house,Specially adjusted: extra handrails inside the house,
014,B,bspec15,spec15,Specially adjusted: extra handrails outside the house,Specially adjusted: extra handrails outside the house,
014,B,bspec16,spec16,Specially adjusted: sloping ramp to pavement,Specially adjusted: sloping ramp to pavement,
014,B,bspec17,spec17,Specially adjusted: other,Specially adjusted: other,
014,B,bsatis,satis,How (dis)satisfied with housing condition,How (dis)satisfied with housing condition,
014,B,bsatis01,satis01,Dissatisfied: House is too big,Dissatisfied: House is too big,
014,B,bsatis02,satis02,Dissatisfied: House is too small,Dissatisfied: House is too small,
014,B,bsatis03,satis03,Dissatisfied: House is in bad condition,Dissatisfied: House is in bad condition,
014,B,bsatis04,satis04,Dissatisfied: Rooms in house not on the same floor,Dissatisfied: Rooms in house not on the same floor,
014,B,bsatis05,satis05,Dissatisfied: House can only be reached by stairs,Dissatisfied: House can only be reached by stairs,
014,B,bsatis06,satis06,Dissatisfied: Doorsteps in house too high,Dissatisfied: Doorsteps in house too high,
014,B,bsatis07,satis07,Dissatisfied: House is too expensive,Dissatisfied: House is too expensive,
014,B,bsatis08,satis08,Dissatisfied: House is vulnerable to burglar,Dissatisfied: House is vulnerable to burglar,
014,B,bsatis09,satis09,Dissatisfied: other reason,Dissatisfied: other reason,
014,C,chindep,hindep,OBSERVATION: type of housing,OBSERVATION: type of housing,
014,D,dhindep,hindep,OBSERVATION: type of housing,OBSERVATION: type of housing,
014,E,ehindep,hindep,OBSERVATION: type of housing,OBSERVATION: type of housing,
014,F,fhindep,hindep,OBSERVATION: type of housing,OBSERVATION: type of housing,
014,G,ghindep,hindep,OBSERVATION: type of housing,OBSERVATION: type of housing,
014,C,cmoved,moved,Moved since last interview,Moved since last interview,
014,D,dmoved,moved,Moved since last interview,Moved since last interview,
014,E,emoved,moved,Moved since last interview,Moved since last interview,
014,F,fmoved,moved,Moved since last interview,Moved since last interview,
014,G,gmoved,moved,Moved since last interview,Moved since last interview,
