filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
605,C,ctpfall,tpfall,Did R fall last year?,Did R fall in past year?,
605,C,ctpfalln,tpfalln,Fall: how often past year,Number of falls in past year,
605,C,ctpbot,tpbot,Fractures: since last interview,Fracture since last interview,
605,C,ctpbot1a,tpbot1a,Fracture (1): type,Fracture (1): type,
605,C,ctpbot1b,tpbot1b,Fracture (1): cause,Fracture (1): cause,
605,C,ctpbot2a,tpbot2a,Fracture (2): type,Fracture (2): type,
605,C,ctpbot2b,tpbot2b,Fracture (2): cause,Fracture (2): cause,
605,C,ctpbot3a,tpbot3a,Fracture (3): type,Fracture (3): type,
605,C,ctpbot3b,tpbot3b,Fracture (3): cause,Fracture (3): cause,
605,C,ctpbotph,tpbotph,Fracture: contacted doctor,Fracture: contacted doctor,
605,D,dtpfall,tpfall,Did R fall past year?,Did R fall in past year?,
605,D,dtpfalln,tpfalln,Fall: how often past year,Number of falls in past year,
605,D,dtpfracn,tpfracn,Number of fractures since last interview (max. 3),Number of fractures since last interview (max. 3),
605,D,dtpbot1,tpbot1,Fracture (1): since last interview,Fracture (1): since last interview,
605,D,dtpbot1a,tpbot1a,Fracture (1): type,Fracture (1): type,
605,D,dtpbot1b,tpbot1b,Fracture (1): cause,Fracture (1): cause,
605,D,dtpbot2,tpbot2,Fracture (2): since last interview,Fracture (2): since last interview,
605,D,dtpbot2a,tpbot2a,Fracture (2): type,Fracture (2): type,
605,D,dtpbot2b,tpbot2b,Fracture (2): cause,Fracture (2): cause,
605,D,dtpbot3,tpbot3,Fracture (3): since last interview,Fracture (3): since last interview,
605,D,dtpbot3a,tpbot3a,Fracture (3): type,Fracture (3): type,
605,D,dtpbot3b,tpbot3b,Fracture (3): cause,Fracture (3): cause,
605,D,dtpbotph,tpbotph,Fracture: contacted doctor,Fracture: contacted doctor,
605,E,etpfracn,tpfracn,Number of fractures since last interview (max. 3),Number of fractures since last interview (max. 3),
605,E,etpbot1,tpbot1,Fracture (1): since last interview,Fracture (1): since last interview,
605,E,etpbot1a,tpbot1a,Fracture (1): type,Fracture (1): type,
605,E,etpbot1b,tpbot1b,Fracture (1): cause,Fracture (1): cause,
605,E,etpbot2,tpbot2,Fracture (2): since last interview,Fracture (2): since last interview,
605,E,etpbot2a,tpbot2a,Fracture (2): type,Fracture (2): type,
605,E,etpbot2b,tpbot2b,Fracture (2): cause,Fracture (2): cause,
605,E,etpbot3,tpbot3,Fracture (3): since last interview,Fracture (3): since last interview,
605,E,etpbot3a,tpbot3a,Fracture (3): type,Fracture (3): type,
605,E,etpbot3b,tpbot3b,Fracture (3): cause,Fracture (3): cause,
605,E,etpbotph,tpbotph,Fracture: contacted doctor,Fracture: contacted doctor,
605,F,ftpfracn,tpfracn,Number of fractures since last interview (max. 3),Number of fractures since last interview (max. 3),
605,F,ftpbot1,tpbot1,Fracture (1): since last interview,Fracture (1): since last interview,
605,F,ftpbot1a,tpbot1a,Fracture (1): type,Fracture (1): type,
605,F,ftpbot1b,tpbot1b,Fracture (1): cause,Fracture (1): cause,
605,F,ftpbot2,tpbot2,Fracture (2): since last interview,Fracture (2): since last interview,
605,F,ftpbot2a,tpbot2a,Fracture (2): type,Fracture (2): type,
605,F,ftpbot2b,tpbot2b,Fracture (2): cause,Fracture (2): cause,
605,F,ftpbot3,tpbot3,Fracture (3): since last interview,Fracture (3): since last interview,
605,F,ftpbot3a,tpbot3a,Fracture (3): type,Fracture (3): type,
605,F,ftpbot3b,tpbot3b,Fracture (3): cause,Fracture (3): cause,
605,F,ftpbotph,tpbotph,Fracture: contacted doctor,Fracture: contacted doctor,
605,G,gtpfracn,tpfracn,Number of fractures since last interview (max. 3),Number of fractures since last interview (max. 3),
605,G,gtpbot1,tpbot1,Fracture (1): since last interview,Fracture (1): since last interview,
605,G,gtpbot1a,tpbot1a,Fracture (1): type,Fracture (1): type,
605,G,gtpbot1b,tpbot1b,Fracture (1): cause,Fracture (1): cause,
605,G,gtpbot2,tpbot2,Fracture (2): since last interview,Fracture (2): since last interview,
605,G,gtpbot2a,tpbot2a,Fracture (2): type,Fracture (2): type,
605,G,gtpbot2b,tpbot2b,Fracture (2): cause,Fracture (2): cause,
