filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
185,C,cmankle1,mankle1,Ankle (1): width in mm,Ankle (1): width in mm,
185,C,cmankle2,mankle2,Ankle (2): width in mm,Ankle (2): width in mm,
185,C,cmfeetinsp,mfeetinsp,Inspection feet: whole,Inspection feet: whole,
185,C,cmfeetinsp1,mfeetinsp1,Inspection feet: sores,Inspection feet: sores,
185,C,cmfeetinsp2,mfeetinsp2,Inspection feet: plaster,Inspection feet: plaster,
185,C,cmfeetinsp3,mfeetinsp3,Inspection feet: corns,Inspection feet: corns,
185,C,cmfeetinsp4,mfeetinsp4,Inspection feet: skewed toes,Inspection feet: skewed toes,
185,C,cmfeetinsp5,mfeetinsp5,Inspection feet: amputation toes,Inspection feet: amputation toes,
185,C,cmfeetinsp6,mfeetinsp6,Inspection feet: amputation part of foot,Inspection feet: amputation part of foot,
185,C,cmfeetinsp7,mfeetinsp7,Inspection feet: amputation feet,Inspection feet: amputation feet,
185,C,cmfeetinsp8,mfeetinsp8,Inspection feet: other,Inspection feet: other,
185,C,cmfeetinspo,mfeetinspo,Inspection feet: other specification,Inspection feet: other specification,
185,C,cmfeetpllts,mfeetpllts,Inspection feet: pull up toes,Inspection feet: pull up toes,
185,C,cmfeetsmf,mfeetsmf,Inspection feet: smack feet,Inspection feet: smack feet,
185,C,cmknee1,mknee1,,,
185,C,cmknee2,mknee2,,,
185,C,cmpulse1,mpulse1,,,
185,C,cmpulse2,mpulse2,,,
185,D,dmfeetinsp,mfeetinsp,Inspection feet: whole,Inspection feet: whole,
185,D,dmfeetinsp1,mfeetinsp1,Inspection feet: sores,Inspection feet: sores,
185,D,dmfeetinsp2,mfeetinsp2,Inspection feet: plaster,Inspection feet: plaster,
185,D,dmfeetinsp3,mfeetinsp3,Inspection feet: corns,Inspection feet: corns,
185,D,dmfeetinsp4,mfeetinsp4,Inspection feet: skewed toes,Inspection feet: skewed toes,
185,D,dmfeetinsp5,mfeetinsp5,Inspection feet: amputation toes,Inspection feet: amputation toes,
185,D,dmfeetinsp6,mfeetinsp6,Inspection feet: amputation part of foot,Inspection feet: amputation part of foot,
185,D,dmfeetinsp7,mfeetinsp7,Inspection feet: amputation feet,Inspection feet: amputation feet,
185,D,dmfeetinsp8,mfeetinsp8,Inspection feet: other,Inspection feet: other,
185,D,dmfeetinspo,mfeetinspo,Inspection feet: other specification,Inspection feet: other specification,
185,D,dmfeetpllts,mfeetpllts,Inspection feet: pull up toes,Inspection feet: pull up toes,
185,D,dmfeetsmf,mfeetsmf,Inspection feet: smack feet,Inspection feet: smack feet,
185,E,emfeetpllts,mfeetpllts,Inspection feet: pull up toes,Inspection feet: pull up toes,
185,F,fmfeetpllts,mfeetpllts,Inspection feet: pull up toes,Inspection feet: pull up toes,
