filecode,wave,canonical_name,variable_type,value_raw,value_numeric,value_label,is_missing,conflicts
027,B,master1,ordinal,"na, see BRMMAS in LASAB227(-2)",-2,"na, see BRMMAS in LASAB227",TRUE,
027,B,master1,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,B,master1,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,B,master1,ordinal,disagree(2),2,disagree,FALSE,
027,B,master1,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,B,master1,ordinal,agree(4),4,agree,FALSE,
027,B,master1,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,B,master2,ordinal,"na, see BRMMAS in LASAB227(-2)",-2,"na, see BRMMAS in LASAB227",TRUE,
027,B,master2,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,B,master2,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,B,master2,ordinal,disagree(2),2,disagree,FALSE,
027,B,master2,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,B,master2,ordinal,agree(4),4,agree,FALSE,
027,B,master2,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,B,master3,ordinal,"na, see BRMMAS in LASAB227(-2)",-2,"na, see BRMMAS in LASAB227",TRUE,
027,B,master3,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,B,master3,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,B,master3,ordinal,disagree(2),2,disagree,FALSE,
027,B,master3,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,B,master3,ordinal,agree(4),4,agree,FALSE,
027,B,master3,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,B,master4,ordinal,"na, see BRMMAS in LASAB227(-2)",-2,"na, see BRMMAS in LASAB227",TRUE,
027,B,master4,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,B,master4,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,B,master4,ordinal,disagree(2),2,disagree,FALSE,
027,B,master4,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,B,master4,ordinal,agree(4),4,agree,FALSE,
027,B,master4,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,B,master5,ordinal,"na, see BRMMAS in LASAB227(-2)",-2,"na, see BRMMAS in LASAB227",TRUE,
027,B,master5,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,B,master5,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,B,master5,ordinal,disagree(2),2,disagree,FALSE,
027,B,master5,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,B,master5,ordinal,agree(4),4,agree,FALSE,
027,B,master5,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,B,masmv,numeric,no valid data(-2),-2,no valid data,TRUE,
027,B,selfes1,ordinal,"na, short/terminated interview(-2)",-2,"na, short/terminated interview",TRUE,
027,B,selfes1,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,B,selfes1,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,B,selfes1,ordinal,disagree(2),2,disagree,FALSE,
027,B,selfes1,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,B,selfes1,ordinal,agree(4),4,agree,FALSE,
027,B,selfes1,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,C,master1,ordinal,"na, see CRMMAS in LASAC227(-2)",-2,"na, see CRMMAS in LASAC227",TRUE,
027,C,master1,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,C,master1,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,C,master1,ordinal,disagree(2),2,disagree,FALSE,
027,C,master1,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,C,master1,ordinal,agree(4),4,agree,FALSE,
027,C,master1,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,C,master2,ordinal,"na, see CRMMAS in LASAC227(-2)",-2,"na, see CRMMAS in LASAC227",TRUE,
027,C,master2,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,C,master2,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,C,master2,ordinal,disagree(2),2,disagree,FALSE,
027,C,master2,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,C,master2,ordinal,agree(4),4,agree,FALSE,
027,C,master2,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,C,master3,ordinal,"na, see CRMMAS in LASAC227(-2)",-2,"na, see CRMMAS in LASAC227",TRUE,
027,C,master3,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,C,master3,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
027,C,master3,ordinal,disagree(2),2,disagree,FALSE,
027,C,master3,ordinal,no disagreement/agreement(3),3,no disagreement/agreement,FALSE,
027,C,master3,ordinal,agree(4),4,agree,FALSE,
027,C,master3,ordinal,strongly agree(5),5,strongly agree,FALSE,
027,C,master4,ordinal,"na, see CRMMAS in LASAC227(-2)",-2,"na, see CRMMAS in LASAC227",TRUE,
027,C,master4,ordinal,"na, asked(-1)",-1,"na, asked",TRUE,
027,C,master4,ordinal,strongly disagree(1),1,strongly disagree,FALSE,
