filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
036,B,bsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,B,bsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,C,csubhea1,subhea1,Self-perceived health,Self-perceived health,
036,C,csubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,D,dsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,D,dsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,E,esubhea1,subhea1,Self-perceived health,Self-perceived health,
036,E,esubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,2B,bsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,2B,bsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,2B,bsubhea3,subhea3,Self-perceived health compared to 10 years ago,Self-perceived health compared to 10 years ago,
036,F,fsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,F,fsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,F,fsubhea4,subhea4,Self-perceived health 3 (or 4) years ago,Self-perceived health 3 (or 4) years ago,
036,G,gsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,G,gsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,G,gsubhea4,subhea4,Self-perceived health 3 (or 4) years ago,Self-perceived health 3 (or 4) years ago,
036,H,hsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,H,hsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,H,hsubhea4,subhea4,Self-perceived health 3 (or 4) years ago,Self-perceived health 3 (or 4) years ago,
036,3B,bsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,3B,bsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,I,isubhea1,subhea1,Self-perceived health,Self-perceived health,
036,I,isubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,I,isubhea4,subhea4,Self-perceived health 3 (or 4) years ago,Self-perceived health 3 (or 4) years ago,
036,J,jsubhea1,subhea1,Self-perceived health,Self-perceived health,
036,J,jsubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,J,jsubhea4,subhea4,Self-perceived health 3 (or 4) years ago,Self-perceived health 3 (or 4) years ago,
036,K,ksubhea1,subhea1,Self-perceived health,Self-perceived health,
036,K,ksubhea2,subhea2,Self-perceived health compared to age peers,Self-perceived health compared to age peers,
036,K,ksubhea4,subhea4,Self-perceived health 3 (or 4) years ago,Self-perceived health 3 (or 4) years ago,
