filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
352,B,bmtype_a,mtype_a,intestinal tract & metabolism,intestinal tract & metabolism,
352,B,bmtype_b,mtype_b,hematopoietic drugs,hematopoietic drugs,
352,B,bmtype_c,mtype_c,cardiovascular system,cardiovascular system,
352,B,bmtype_d,mtype_d,dermatologica,dermatologica,
352,B,bmtype_g,mtype_g,urogenital system & sex hormones,urogenital system & sex hormones,
352,B,bmtype_h,mtype_h,systemic hormone preparations excl. sex hormones,systemic hormone preparations excl. sex hormones,
352,B,bmtype_j,mtype_j,systemic antimicrobial drugs,systemic antimicrobial drugs,
352,B,bmtype_l,mtype_l,oncologic and immuno suppressors drugs,oncologic and immuno suppressors drugs,
352,B,bmtype_m,mtype_m,musculoskeletical system,musculoskeletical system,
352,B,bmtype_n,mtype_n,central nervous system,central nervous system,
352,B,bmtype_p,mtype_p,antiparasitic drugs,antiparasitic drugs,
352,B,bmtype_r,mtype_r,respiratory system,respiratory system,
352,B,bmtype_s,mtype_s,sense-organs,sense-organs,
352,B,bmtype_v,mtype_v,miscellaneous,miscellaneous,
352,B,bmtyphom,mtyphom,homeopathic medication,homeopathic medication,
352,B,bmtypoth,mtypoth,other medication (unreadable/uncodable),other medication (unreadable/uncodable),
352,B,bmmedad,mmedad,use of antidepressants,use of antidepressants,
352,B,bmbenanx,mbenanx,use of anxiolytics (benzodiazepines),use of anxiolytics (benzodiazepines),
352,B,bmbenhyp,mbenhyp,use of hypnotics (benzodiazepines),use of hypnotics (benzodiazepines),
352,B,bmandiab,mandiab,use of antidiabetics,use of antidiabetics,
352,B,bmed_ino,med_ino,use of inotropics,use of inotropics,
352,B,bmed_ari,med_ari,use of antiarrhythmics,use of antiarrhythmics,
352,B,bmed_ang,med_ang,use of nitrogens,use of nitrogens,
352,B,bmed_hyp,med_hyp,use of antihypertensives,use of antihypertensives,
352,B,bmed_diu,med_diu,use of diuretics,use of diuretics,
352,B,bmed_pvd,med_pvd,use of peripheral vasodilators,use of peripheral vasodilators,
352,B,bmed_ali,med_ali,use of antilipaemics,use of antilipaemics,
