filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
272,C,cbrodied,brodied,brothers died,Brother(s) died,
272,C,cconflic,conflic,conflict /w other persons,Serious conflict with an important person,
272,C,ccrime,crime,victim of crime,Victim of serious crime,
272,C,cdaudied,daudied,daughters died,Daughter(s) died,
272,C,cfadied,fadied,father died,Father died,
272,C,cfinanc,financ,financial problems,Serious financial problems,
272,C,cgcdied,gcdied,grandchildren died,Grandchild(ren) died,
272,C,cilloth,illoth,illness relative(s),Serious illness or accident of relative(s),
272,C,cillpart,illpart,illness partner/spouse,Serious illness or accident of partner/spouse,
272,C,cmodied,modied,mother died,Mother died,
272,C,csisdied,sisdied,sisters died,Sister(s) died,
272,C,csondied,sondied,sons died,Son(s) died,
272,D,dbrodied,brodied,brothers died,Brother(s) died,
272,D,dconflic,conflic,conflict /w other persons,Serious conflict with an important person,
272,D,dcrime,crime,victim of crime,Victim of serious crime,
272,D,ddaudied,daudied,daughters died,Daughter(s) died,
272,D,dfadied,fadied,father died,Father died,
272,D,dfinanc,financ,financial problems,Serious financial problems,
272,D,dgcdied,gcdied,grandchildren died,Grandchild(ren) died,
272,D,dilloth,illoth,illness relative(s),Serious illness or accident of relative(s),
272,D,dillpart,illpart,illness partner/spouse,Serious illness or accident of partner/spouse,
272,D,dmodied,modied,mother died,Mother died,
272,D,dsisdied,sisdied,sisters died,Sister(s) died,
272,D,dsondied,sondied,sons died,Son(s) died,
272,E,ebrodied,brodied,brothers died,Brother(s) died,
272,E,econflic,conflic,conflict /w other persons,Serious conflict with an important person,
272,E,ecrime,crime,victim of crime,Victim of serious crime,
272,E,edaudied,daudied,daughters died,Daughter(s) died,
272,E,efadied,fadied,father died,Father died,
272,E,efinanc,financ,financial problems,Serious financial problems,
272,E,egcdied,gcdied,grandchildren died,Grandchild(ren) died,
272,E,eilloth,illoth,illness relative(s),Serious illness or accident of relative(s),
272,E,eillpart,illpart,illness partner/spouse,Serious illness or accident of partner/spouse,
272,E,emodied,modied,mother died,Mother died,
272,E,esisdied,sisdied,sisters died,Sister(s) died,
272,E,esondied,sondied,sons died,Son(s) died,
272,F,fbrodied,brodied,brothers died,Brother(s) died,
272,F,fconflic,conflic,conflict /w other persons,Serious conflict with an important person,
272,F,fcrime,crime,victim of crime,Victim of serious crime,
272,F,fdaudied,daudied,daughters died,Daughter(s) died,
272,F,ffadied,fadied,father died,Father died,
272,F,ffinanc,financ,financial problems,Serious financial problems,
272,F,fgcdied,gcdied,grandchildren died,Grandchild(ren) died,
272,F,filloth,illoth,illness relative(s),Serious illness or accident of relative(s),
272,F,fillpart,illpart,illness partner/spouse,Serious illness or accident of partner/spouse,
272,F,fmodied,modied,mother died,Mother died,
272,F,fsisdied,sisdied,sisters died,Sister(s) died,
272,F,fsondied,sondied,sons died,Son(s) died,
272,G,gbrodied,brodied,brothers died,Brother(s) died,
272,G,gconflic,conflic,conflict /w other persons,Serious conflict with an important person,
272,G,gcrime,crime,victim of crime,Victim of serious crime,
272,G,gdaudied,daudied,daughters died,Daughter(s) died,
272,G,gfadied,fadied,father died,Father died,
272,G,gfinanc,financ,financial problems,Serious financial problems,
272,G,ggcdied,gcdied,grandchildren died,Grandchild(ren) died,
272,G,gilloth,illoth,illness relative(s),Serious illness or accident of relative(s),
272,G,gillpart,illpart,illness partner/spouse,Serious illness or accident of partner/spouse,
272,G,gmodied,modied,mother died,Mother died,
272,G,gsisdied,sisdied,sisters died,Sister(s) died,
272,G,gsondied,sondied,sons died,Son(s) died,
272,H,hbrodied,brodied,brothers died,Brother(s) died,
272,H,hconflic,conflic,conflict /w other persons,Serious conflict with an important person,
272,H,hcrime,crime,victim of crime,Victim of serious crime,
272,H,hdaudied,daudied,daughters died,Daughter(s) died,
272,H,hfadied,fadied,father died,Father died,
272,H,hfinanc,financ,financial problems,Serious financial problems,
272,H,hgcdied,gcdied,grandchildren died,Grandchild(ren) died,
272,H,hilloth,illoth,illness relative(s),Serious illness or accident of relative(s),
272,H,hillpart,illpart,illness partner/spouse,Serious illness or accident of partner/spouse,
272,H,hmodied,modied,mother died,Mother died,
272,H,hsisdied,sisdied,sisters died,Sister(s) died,
272,H,hsondied,sondied,sons died,Son(s) died,
272,I,ibrodied,brodied,brothers died,Brother(s) died,
272,I,iconflic,conflic,conflict /w other persons,Serious conflict with an important person,
