filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
133,D,dquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,E,equli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,F,fquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,G,gquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,H,hquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,3B,bquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,I,iquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,J,jquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,K,kquli01,quli01,"SF12-01: GH, general health","SF12-01: GH, general health",
133,D,dquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,E,equli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,F,fquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,G,gquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,H,hquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,3B,bquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,I,iquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,J,jquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,K,kquli02,quli02,"SF12-02: PF, moderate activities","SF12-02: PF, moderate activities",
133,D,dquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,E,equli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,F,fquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,G,gquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,H,hquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,3B,bquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,I,iquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,J,jquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,K,kquli03,quli03,"SF12-03: PF, climbing stairs","SF12-03: PF, climbing stairs",
133,D,dquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,E,equli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,F,fquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,G,gquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,H,hquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,3B,bquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,I,iquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,J,jquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,K,kquli04,quli04,"SF12-04: RP, physical accomplished less","SF12-04: RP, physical accomplished less",
133,D,dquli05,quli05,"SF12-05: RP, limited in activities","SF12-05: RP, limited in activities",
133,E,equli05,quli05,"SF12-05: RP, limited in activities","SF12-05: RP, limited in activities",
133,F,fquli05,quli05,"SF12-05: RP, limited in activities","SF12-05: RP, limited in activities",
