filecode,wave,canonical_name,variable_type,value_raw,value_numeric,value_label,is_missing,conflicts
mb008,MB,t2dat_,date,,,,,
mb008,Z,t2dat_,date,,,,,
mb008,MB,t2mdat_,date,,,,,
mb008,Z,t2mdat_,date,,,,,
mb008,MB,age,numeric,,,,,
mb008,Z,age,numeric,,,,,
mb008,MB,days,numeric,,,,,
mb008,Z,days,numeric,,,,,
mb008,MB,mage,numeric,,,,,
mb008,Z,mage,numeric,,,,,
mb008,MB,mdays,numeric,,,,,
mb008,Z,mdays,numeric,,,,,
