filecode,wave,variable_name,canonical_name,variable_label,harmonized_var_label,conflicts
873,C,ea_hap,ea_hap,Haplotype of block2,Haplotype of block 2,
873,C,ea1_hap,ea1_hap,Haplotype allele1 of block2,Haplotype allele 1 of block 2,
873,C,ea2_hap,ea2_hap,Haplotype allele2 of block2,Haplotype allele 2 of block 2,
873,C,ea3_hap,ea3_hap,Haplotype allele3 of block2,Haplotype allele 3 of block 2,
873,C,b_hap,b_hap,b_hap genotype by freq.,b_hap genotype by frequency,
873,C,b_hap1,b_hap1,b_hap1 (CGCA) genotype of VDR bl3,CGCA genotype of VDR block 3,
873,C,b_hap2,b_hap2,b_hap2 (CGCC) genotype of VDR bl3,CGCC genotype of VDR block 3,
873,C,b_hap3,b_hap3,b_hap2 (CGCC) genotype of VDR bl3,CGCC genotype of VDR block 3,Source contradiction: variable b_hap3 is labelled as b_hap2 in LASAC873.
873,C,b_hap4,b_hap4,b_hap4 (CATC) genotype of VDR bl3,CATC genotype of VDR block 3,
873,C,b_hap5,b_hap5,b_hap5 (AGCC) genotype of VDR bl3,AGCC genotype of VDR block 3,
873,C,bat_hap,bat_hap,haplotype genotype of Bsm-Apa-Taq,Bsm-Apa-Taq haplotype genotype,
873,C,bat_hap1,bat_hap1,Genotype: hap1 of Bsm-Apa-Taq (GGT-baT),Bsm-Apa-Taq haplotype 1 genotype (GGT-baT),
873,C,bat_hap2,bat_hap2,Genotype: hap2 of Bsm-Apa-Taq (ATC-BAt),Bsm-Apa-Taq haplotype 2 genotype (ATC-BAt),
873,C,bat_hap3,bat_hap3,Genotype: hap3 of Bsm-Apa-Taq (GTT-bAT),Bsm-Apa-Taq haplotype 3 genotype (GTT-bAT),
873,C,bat_hap4,bat_hap4,Genotype: hap4 of Bsm-Apa-Taq (ATT-BAT),Bsm-Apa-Taq haplotype 4 genotype (ATT-BAT),
873,C,u_haplo,u_haplo,Haplotype of block5 (recoded),Haplotype of block 5 (recoded),
873,C,u1_hap,u1_hap,Haplotype allele1 of block5,Haplotype allele 1 of block 5,
873,C,u2_hap,u2_hap,Haplotype allele2 of block5,Haplotype allele 2 of block 5,
873,C,u3_hap,u3_hap,Haplotype allele3 of block5,Haplotype allele 3 of block 5,
873,C,u4_hap,u4_hap,Haplotype allele4 of block5,Haplotype allele 4 of block 5,
873,C,grhap_a,grhap_a,Haplotype allele a GR,GR haplotype allele a,
873,C,grhap_b,grhap_b,Haplotype allele b GR,GR haplotype allele b,
873,C,grhap1,grhap1,Haplotype allele 1 GR,GR haplotype allele 1,
873,C,grhap2,grhap2,Haplotype allele 2 GR,GR haplotype allele 2,
873,C,grhap3,grhap3,Haplotype allele 3 GR,GR haplotype allele 3,
873,C,grhap4,grhap4,Haplotype allele 4 GR,GR haplotype allele 4,
873,C,grhap5,grhap5,Haplotype allele 5 GR,GR haplotype allele 5,
873,C,grhap6,grhap6,Haplotype allele 6 GR,GR haplotype allele 6,
